bill_id,customer_id,billing_month,amount_due,amount_paid,payment_date
B5B7CEE,C2781,2025-03-31,159.37,159.37,2025-04-28
BA01024,C2781,2025-02-11,185.13,185.13,2025-02-18
BC6A507,C2782,2024-08-19,170.73,170.73,2024-09-06
B0E2057,C2782,2025-03-16,188.42,188.42,2025-03-21
B19C653,C2782,2025-02-17,173.14,173.14,2025-03-01
BC6F7E5,C2782,2024-05-24,196.18,196.18,2024-05-30
B3017CF,C2782,2025-01-09,94.06,50.46,2025-01-18
B23CA47,C2782,2024-11-03,169.3,169.3,2024-11-09
BADF494,C2783,2024-08-25,56.93,56.93,2024-09-13
B1A6A8B,C2783,2024-09-21,35.58,35.58,2024-10-08
B9A4B3A,C2783,2024-10-06,197.92,118.72,2024-10-19
BC4220A,C2783,2024-08-09,90.09,90.09,2024-08-15
BE46EDC,C2783,2025-03-26,97.52,97.52,2025-04-08
B95C0C7,C2783,2025-05-04,82.99,82.99,2025-05-06
B107B41,C2784,2025-04-16,182.2,182.2,2025-05-08
B38DB07,C2784,2025-02-02,194.43,194.43,2025-02-10
B6B03B5,C2784,2024-11-21,87.11,87.11,2024-12-15
BDD2F01,C2784,2025-04-14,41.12,30.61,2025-04-24
B771FFF,C2784,2024-06-11,198.6,198.6,2024-06-23
B27DCD4,C2785,2024-10-23,162.16,162.16,2024-10-26
B83C9FA,C2785,2024-07-23,116.14,116.14,2024-08-10
BBACB38,C2785,2024-11-12,106.21,106.21,2024-11-19
B070FD6,C2785,2025-01-26,63.17,63.17,2025-01-27
BFEDCF1,C2786,2024-10-15,55.73,55.73,2024-11-09
B33F926,C2786,2025-01-12,168.44,168.44,2025-01-19
B04CE5F,C2786,2024-08-01,144.47,144.47,2024-08-25
B13D999,C2786,2024-07-09,63.08,63.08,2024-07-21
BA73E5F,C2787,2024-09-19,158.33,158.33,2024-10-08
B165C92,C2787,2024-10-04,150.73,150.73,2024-10-19
BD9C71A,C2787,2024-10-10,22.91,19.48,2024-10-17
B386092,C2788,2024-06-07,187.2,187.2,2024-06-16
BAF032F,C2788,2024-12-25,104.11,104.11,2025-01-14
B9AE02C,C2788,2024-11-20,47.51,27.18,2024-11-30
BACB409,C2788,2024-11-30,105.79,105.79,2024-12-13
B3D8F1F,C2788,2024-08-15,191.43,191.43,2024-08-31
BA97D03,C2788,2025-04-23,25.21,25.21,2025-05-08
BF1C69D,C2789,2024-11-16,115.38,115.38,2024-12-10
B840AB2,C2789,2024-12-30,114.65,114.65,2025-01-05
B5D5626,C2789,2024-12-05,54.18,54.18,2024-12-23
B6DF8A5,C2789,2024-06-07,102.87,88.34,2024-06-25
B5D6C01,C2790,2024-07-05,73.03,73.03,2024-07-25
B17DD35,C2790,2025-05-06,143.74,143.74,2025-05-22
BF1F9FE,C2790,2025-02-05,144.63,144.63,2025-02-08
B8F61C8,C2790,2024-05-14,20.57,20.57,2024-06-03
B29F07C,C2791,2024-11-16,171.11,171.11,2024-12-02
BBFB44A,C2791,2024-10-25,188.21,188.21,2024-11-10
B6A2746,C2791,2024-10-12,136.8,94.48,2024-11-11
B0FA1FF,C2791,2024-09-18,123.32,82.66,2024-10-16
B607FF6,C2791,2024-12-13,181.77,181.77,2024-12-29
B54F888,C2791,2025-01-06,142.57,142.57,2025-02-03
BBDD3E3,C2792,2024-09-05,107.54,88.95,2024-09-10
BA24104,C2792,2024-09-22,86.51,86.51,2024-09-30
B9893CF,C2792,2024-10-10,87.94,87.94,2024-10-10
BC4642E,C2792,2024-07-10,96.01,96.01,2024-07-31
BD72D4C,C2793,2025-03-26,127.42,127.42,2025-04-04
B709532,C2793,2024-06-25,38.16,38.16,2024-07-20
B5F8C41,C2793,2024-10-26,102.14,102.14,2024-10-26
B79FC14,C2793,2024-08-30,59.05,31.18,2024-09-05
B575783,C2793,2025-01-19,67.59,67.59,2025-02-07
BAC1370,C2793,2024-11-28,118.29,118.29,2024-12-26
B60DA28,C2794,2024-06-21,66.33,66.33,2024-07-05
B842F64,C2794,2025-01-05,119.18,103.56,2025-02-04
B176961,C2794,2024-10-02,68.91,68.91,2024-10-09
B0EE9DE,C2794,2024-12-29,54.63,54.63,2025-01-23
B626644,C2794,2024-06-28,77.3,77.3,2024-07-20
B258384,C2795,2024-11-13,184.88,184.88,2024-11-25
B56DA10,C2795,2024-05-19,30.78,16.36,2024-06-04
BDBFE96,C2795,2025-02-07,143.79,143.79,2025-02-20
BBB75C2,C2795,2024-09-20,154.58,154.58,2024-09-21
BF165CC,C2795,2025-01-11,77.63,77.63,2025-02-08
B10D895,C2795,2024-10-06,124.03,124.03,2024-10-15
B2013AA,C2796,2024-10-10,135.26,135.26,2024-11-02
B3C46C4,C2796,2024-10-23,120.04,120.04,2024-10-29
BF7F61E,C2796,2025-05-06,100.12,100.12,2025-05-26
B18EE6E,C2796,2025-01-15,159.67,159.67,2025-02-10
B2793AC,C2797,2024-12-23,98.99,82.23,2025-01-19
BBE78F4,C2797,2024-11-15,114.66,114.66,2024-11-24
B53E1AB,C2797,2025-04-01,198.73,169.7,2025-04-11
BB3773A,C2797,2025-02-10,107.59,107.59,2025-02-13
BFA6655,C2798,2025-02-17,133.71,133.71,2025-03-11
B01DB88,C2798,2025-04-02,34.01,34.01,2025-04-05
B6E2C47,C2798,2025-03-18,171.33,171.33,2025-03-30
BB494C8,C2798,2024-06-03,196.79,196.79,2024-06-22
BCE5769,C2799,2024-07-13,193.79,193.79,2024-07-19
B448108,C2799,2024-11-15,170.31,170.31,2024-12-02
BC53C0D,C2799,2024-10-17,48.63,48.63,2024-11-11
BC344A1,C2799,2024-08-18,27.02,27.02,2024-09-06
B0D3F55,C2799,2024-10-01,105.97,105.97,2024-10-02
B1AF2F8,C2800,2024-12-06,168.48,168.48,2024-12-20
B725D34,C2800,2024-09-29,113.75,113.75,2024-10-11
BFEE4C6,C2800,2025-03-12,65.55,36.17,2025-03-26
BA50932,C2800,2025-01-24,100.82,100.82,2025-02-05
BEE446B,C2800,2025-02-10,45.0,45.0,2025-03-04
B69976F,C2801,2024-06-25,111.98,111.98,2024-07-08
B9A4149,C2801,2025-01-03,81.73,74.07,2025-01-24
B55ABD6,C2801,2024-06-22,173.73,112.98,2024-07-17
B2734A4,C2801,2025-02-08,95.94,95.94,2025-02-27
BBBE6D7,C2801,2024-10-26,52.16,52.16,2024-11-09
B0E7DCA,C2801,2025-02-15,49.16,49.16,2025-02-28
BDA1993,C2802,2024-11-09,130.86,104.66,2024-11-12
B4E09F2,C2802,2025-04-24,76.6,76.6,2025-04-27
B17EC16,C2802,2024-11-07,60.98,60.98,2024-11-29
B463272,C2802,2024-10-28,186.35,186.35,2024-11-10
B95B75D,C2802,2025-01-06,140.77,140.77,2025-01-13
B229360,C2802,2025-04-27,130.91,130.91,2025-05-23
B2495AD,C2803,2024-10-17,44.81,44.81,2024-11-14
B1E7DD6,C2803,2025-04-08,65.52,65.52,2025-05-01
B8FF285,C2803,2025-04-23,95.83,95.83,2025-05-21
B35C435,C2803,2024-05-12,97.53,58.71,2024-05-24
BEEF313,C2803,2025-03-23,87.13,87.13,2025-04-09
BFE212B,C2803,2024-10-27,29.33,29.33,2024-11-02
B3AFA3B,C2804,2024-12-03,137.33,87.54,2024-12-27
BFFA71A,C2804,2024-06-10,124.33,124.33,2024-06-25
B599044,C2804,2024-09-03,61.73,61.73,2024-09-23
B4D6E09,C2804,2024-06-11,91.78,49.08,2024-07-07
BF93A8A,C2804,2024-07-24,97.03,97.03,2024-08-20
BF086B0,C2804,2025-04-17,90.26,90.26,2025-05-05
B2EF2E4,C2805,2024-09-24,33.58,33.58,2024-09-25
B3130E4,C2805,2024-11-13,121.98,121.98,2024-11-13
B57981B,C2805,2024-07-15,28.45,19.25,2024-08-10
BF814AB,C2805,2025-01-14,139.88,139.88,2025-01-23
B34D071,C2805,2024-07-26,81.17,81.17,2024-08-18
B89D246,C2805,2025-02-06,64.75,46.2,2025-02-22
BEB102C,C2806,2024-12-22,173.76,144.37,2025-01-06
BF76CEA,C2806,2024-11-14,150.89,150.89,2024-12-04
BA0C308,C2806,2024-07-06,144.36,144.36,2024-07-06
BD88949,C2806,2024-09-15,184.04,184.04,2024-10-11
BB8B993,C2806,2025-03-27,148.54,148.54,2025-04-17
B6697F6,C2807,2024-11-29,143.57,143.57,2024-11-30
BEF5DFC,C2807,2024-11-01,109.83,109.83,2024-11-06
BBEEE11,C2807,2024-12-30,39.62,39.62,2025-01-10
B2BF1F6,C2807,2025-02-25,167.77,167.77,2025-03-15
BAB3CE6,C2807,2025-01-11,179.59,125.95,2025-01-31
B863F73,C2807,2024-11-13,115.8,115.8,2024-12-07
B1BC441,C2808,2025-05-02,175.62,175.62,2025-05-04
B8F4848,C2808,2024-05-30,58.41,58.41,2024-05-30
BF13329,C2808,2025-05-04,135.08,135.08,2025-06-03
B47CE78,C2809,2025-01-07,93.29,93.29,2025-01-21
B6D7E43,C2809,2024-11-13,198.91,198.91,2024-11-21
B1FEE71,C2809,2024-07-05,64.14,64.14,2024-07-25
BC9EBE8,C2810,2025-04-17,157.3,157.3,2025-04-21
B303553,C2810,2024-08-17,185.17,185.17,2024-09-15
B8E14B6,C2810,2024-11-14,84.1,84.1,2024-11-20
BCDC380,C2810,2024-10-16,71.2,71.2,2024-11-06
B119821,C2810,2024-12-09,172.96,164.0,2024-12-09
BBD9472,C2811,2025-04-13,111.5,111.5,2025-05-11
BB44D14,C2811,2024-10-31,83.42,83.42,2024-11-28
B775B1F,C2811,2024-12-23,191.71,191.71,2025-01-07
BC642C9,C2811,2024-07-25,81.81,81.81,2024-08-22
B898965,C2812,2024-11-25,186.15,186.15,2024-12-18
BB976F4,C2812,2024-07-31,53.71,53.71,2024-08-02
BF0B693,C2812,2024-11-24,141.16,141.16,2024-11-29
B74B096,C2812,2024-06-22,193.21,193.21,2024-07-15
B8FF3B4,C2812,2024-05-25,161.22,161.22,2024-06-18
B5E66FE,C2812,2025-02-23,61.11,61.11,2025-02-26
B17C883,C2813,2024-11-04,186.25,186.25,2024-11-11
B4CB02A,C2813,2024-10-28,23.68,23.68,2024-11-17
B505EB4,C2813,2025-03-03,193.92,180.69,2025-03-17
B46692C,C2813,2024-07-30,146.88,146.88,2024-08-23
BAB701A,C2813,2025-03-08,71.71,71.71,2025-03-30
B30E8A0,C2813,2025-03-05,195.55,195.55,2025-03-14
BEC5823,C2814,2024-06-20,142.24,142.24,2024-07-20
B871261,C2814,2025-01-14,185.41,185.41,2025-02-03
BC26583,C2814,2024-06-04,151.66,151.66,2024-06-05
B895614,C2814,2024-08-24,73.09,73.09,2024-09-08
B31EE4E,C2814,2024-12-17,189.76,149.21,2025-01-10
BE79306,C2815,2024-10-03,149.49,149.49,2024-10-18
B04BFD5,C2815,2025-03-06,47.06,47.06,2025-03-29
BA5ED5D,C2815,2024-05-10,164.98,164.98,2024-06-03
BFE59FC,C2815,2024-10-06,73.25,73.25,2024-10-06
B554BF5,C2815,2025-04-04,93.81,93.81,2025-04-29
BA1E2AB,C2815,2025-04-13,138.64,71.33,2025-05-01
B44072B,C2816,2024-10-21,120.63,120.63,2024-10-26
BFCB67B,C2816,2025-02-21,130.45,130.45,2025-03-11
BF7006F,C2816,2025-01-15,64.57,64.57,2025-01-23
BA2A872,C2816,2025-04-05,43.6,24.28,2025-04-16
B656CFE,C2816,2025-02-04,111.07,111.07,2025-02-19
BF9A6B2,C2816,2024-05-26,194.53,177.78,2024-06-19
BB4BA0D,C2817,2024-12-31,71.15,71.15,2024-12-31
B86A376,C2817,2024-07-31,81.63,81.63,2024-08-18
B35F19D,C2817,2024-08-21,123.14,104.07,2024-09-16
B5281FF,C2817,2024-12-16,115.18,115.18,2024-12-24
B721102,C2818,2024-08-16,180.6,180.6,2024-08-19
B3E8A3F,C2818,2024-05-31,137.12,137.12,2024-06-07
BF068A5,C2818,2025-03-22,71.63,71.63,2025-03-30
B25C153,C2818,2024-05-27,30.06,30.06,2024-06-18
B2E7101,C2818,2025-01-26,24.83,24.83,2025-02-08
B1FE721,C2819,2024-06-25,32.8,32.8,2024-07-13
B5149A1,C2819,2024-08-29,79.18,79.18,2024-09-05
B489E36,C2819,2025-03-14,78.08,78.08,2025-04-06
B27EC33,C2819,2025-02-25,161.02,161.02,2025-03-24
BB81AF3,C2820,2024-10-29,131.49,131.49,2024-11-04
B7D5DDA,C2820,2024-12-19,199.43,199.43,2024-12-22
B19FC3A,C2820,2024-07-02,48.09,48.09,2024-07-22
BA10C1C,C2820,2024-10-30,38.14,25.82,2024-11-19
BFB47F5,C2820,2024-07-30,47.39,47.39,2024-08-15
B217D6F,C2821,2024-08-01,77.48,77.48,2024-08-16
B75801E,C2821,2024-10-01,195.44,195.44,2024-10-07
B100C2C,C2821,2024-11-14,158.1,158.1,2024-11-28
BD2A6D0,C2822,2025-01-17,107.77,107.77,2025-01-17
BEF1EDF,C2822,2025-04-04,99.91,99.91,2025-05-04
B7EA918,C2822,2024-11-16,136.16,92.72,2024-11-20
BB4FF02,C2823,2024-10-18,140.37,140.37,2024-10-30
B3F5CF0,C2823,2024-08-03,52.27,52.27,2024-08-24
B701720,C2823,2025-03-08,177.23,177.23,2025-03-14
BCBFA46,C2823,2024-07-23,43.4,43.4,2024-07-27
BA63DC8,C2823,2024-08-02,20.6,20.6,2024-08-21
B75F600,C2823,2025-03-17,114.55,114.55,2025-04-01
BC8283E,C2824,2025-01-15,106.63,106.63,2025-02-09
B2BC002,C2824,2024-06-10,153.65,153.65,2024-06-24
BD3F87B,C2824,2025-05-07,128.77,128.77,2025-05-22
B0197BF,C2825,2024-10-09,49.35,49.35,2024-10-15
B97F696,C2825,2025-03-19,131.66,131.66,2025-04-14
B97D678,C2825,2024-06-02,170.18,170.18,2024-06-27
BB2C9F2,C2825,2024-08-26,39.59,39.59,2024-09-06
B8CD9B6,C2825,2024-06-19,69.88,56.29,2024-07-07
B2B4201,C2826,2024-12-27,196.72,196.72,2025-01-10
BFB8879,C2826,2024-05-15,195.16,195.16,2024-05-19
B925557,C2826,2024-08-12,114.92,114.92,2024-08-16
BFEB40F,C2826,2024-10-18,153.63,105.81,2024-11-16
B73D976,C2827,2024-11-07,38.84,38.84,2024-11-25
B862493,C2827,2024-06-25,76.46,76.46,2024-07-04
BEC86CF,C2827,2024-10-05,100.34,100.34,2024-10-31
B5F2E29,C2827,2025-05-01,153.38,153.38,2025-05-04
B8D7827,C2827,2025-04-10,85.0,85.0,2025-04-17
B8A0842,C2828,2024-05-26,193.01,152.75,2024-06-13
BCD0B07,C2828,2025-03-07,189.34,189.34,2025-04-01
B618593,C2828,2024-06-28,139.73,139.73,2024-07-24
BD6E363,C2828,2024-12-21,109.12,109.12,2025-01-18
B6AD149,C2829,2024-07-31,130.93,130.93,2024-08-03
B27D8C6,C2829,2025-02-22,174.69,174.69,2025-03-14
B1C58E1,C2829,2025-01-03,29.11,14.82,2025-01-03
B929395,C2830,2024-09-30,50.88,50.88,2024-10-09
BF220C4,C2830,2024-09-20,139.32,139.32,2024-10-01
B2DEED5,C2830,2024-07-26,179.8,179.8,2024-08-16
B6494D2,C2831,2024-07-28,30.15,16.71,2024-08-01
BA301EC,C2831,2025-02-26,189.61,189.61,2025-03-26
B56A32A,C2831,2025-02-27,137.33,137.33,2025-03-24
B150762,C2831,2024-07-19,95.92,78.18,2024-07-29
B8FE0A2,C2831,2024-09-14,182.06,182.06,2024-10-10
BDD5012,C2831,2024-06-25,181.53,181.53,2024-07-01
BDDC696,C2832,2024-10-27,151.43,151.43,2024-11-14
BFC3513,C2832,2024-07-22,183.24,183.24,2024-08-13
B59205E,C2832,2024-06-06,176.78,176.78,2024-06-15
B772FC8,C2832,2025-01-28,141.59,141.59,2025-02-21
BA613C8,C2833,2025-03-12,52.22,52.22,2025-04-02
B3A57FF,C2833,2024-08-12,129.98,129.98,2024-08-14
B8CC55C,C2833,2024-10-19,33.81,33.81,2024-10-24
BEA4605,C2833,2024-09-26,140.3,140.3,2024-10-02
B53F5A7,C2834,2025-02-21,44.12,44.12,2025-03-07
B5BCF58,C2834,2024-05-23,78.53,78.53,2024-06-15
B3411F0,C2834,2024-08-20,37.46,37.46,2024-08-29
B7CE320,C2834,2025-03-31,65.2,65.2,2025-04-25
B93457E,C2834,2024-09-13,160.94,131.64,2024-09-25
B8BDC9C,C2834,2024-05-28,138.76,138.76,2024-06-18
BB83A1D,C2835,2024-12-28,51.65,51.65,2025-01-03
B266463,C2835,2024-05-20,119.52,90.67,2024-06-18
BC7AA93,C2835,2024-09-18,148.98,107.55,2024-10-18
BA66591,C2835,2025-05-04,139.67,139.67,2025-05-18
B60839C,C2835,2024-05-24,173.67,173.67,2024-06-13
BCA0A93,C2835,2024-10-23,94.53,94.53,2024-11-12
B345651,C2836,2024-11-24,30.58,30.58,2024-12-22
B0D4595,C2836,2025-01-03,117.49,117.49,2025-01-23
B1FA501,C2836,2025-04-13,183.42,183.42,2025-05-13
B071D9B,C2836,2024-07-16,54.47,54.47,2024-07-29
BF0CF3A,C2836,2024-12-14,101.53,101.53,2024-12-29
B0FC134,C2836,2024-10-04,83.92,52.45,2024-10-27
BC194B7,C2837,2024-08-26,94.57,94.57,2024-08-28
BA4AB21,C2837,2024-10-21,131.46,131.46,2024-11-13
B173CD1,C2837,2025-02-16,102.64,102.64,2025-02-16
B2FC941,C2837,2024-06-20,194.35,194.35,2024-06-21
BB2AD5F,C2837,2024-12-27,148.95,148.95,2024-12-27
BD35712,C2838,2025-03-06,20.18,20.18,2025-03-26
B87A803,C2838,2024-06-14,86.97,86.97,2024-07-06
BA069E7,C2838,2024-09-13,74.74,74.74,2024-10-10
BBEFE1C,C2839,2024-06-13,85.3,85.3,2024-06-19
B90FA5D,C2839,2025-02-09,150.52,150.52,2025-02-24
B0D1185,C2839,2024-07-02,106.34,106.34,2024-07-26
B5EC17C,C2839,2025-04-22,30.56,22.43,2025-05-11
B914E89,C2839,2024-06-17,23.78,23.78,2024-07-10
B6D2DCE,C2839,2024-05-19,47.34,47.34,2024-06-07
B2EAFE1,C2840,2025-03-26,180.42,180.42,2025-04-17
B77643C,C2840,2024-05-13,53.45,53.45,2024-05-28
B4A04BD,C2840,2025-01-24,134.56,134.56,2025-02-19
B79D857,C2840,2025-05-09,37.58,37.58,2025-06-04
BD9DBA7,C2840,2024-05-19,80.19,80.19,2024-06-16
B82BA88,C2841,2024-11-24,59.55,59.55,2024-11-24
B15862B,C2841,2025-01-21,77.96,77.96,2025-02-17
BA6D43A,C2841,2025-03-29,73.34,73.34,2025-03-29
BCD8A03,C2841,2025-04-25,191.17,191.17,2025-04-27
B6603DC,C2841,2025-04-12,134.29,134.29,2025-04-16
B4C4B3E,C2841,2025-02-03,124.18,94.25,2025-02-23
B75AB42,C2842,2024-11-19,40.06,40.06,2024-12-04
B47AA63,C2842,2024-07-05,40.08,40.08,2024-07-18
BB30D72,C2842,2025-02-10,91.65,91.65,2025-02-11
B6C60A5,C2842,2024-06-01,59.65,59.65,2024-06-15
B9C85F1,C2842,2024-05-31,30.38,30.38,2024-06-08
B2AB9E5,C2842,2025-03-18,41.31,41.31,2025-04-13
BFC7C33,C2843,2024-07-02,99.75,99.75,2024-07-08
B7E2917,C2843,2024-12-28,38.7,38.7,2025-01-06
B80CF3E,C2843,2025-01-05,94.23,86.55,2025-01-17
B4D51A0,C2843,2024-11-18,141.16,141.16,2024-11-26
B7779A8,C2843,2025-02-05,130.86,130.86,2025-03-04
BF8F548,C2843,2024-08-05,46.77,46.77,2024-09-03
BC0863F,C2844,2024-08-02,23.31,23.31,2024-08-17
B8399C4,C2844,2024-06-24,117.39,117.39,2024-07-09
B52AA5F,C2844,2025-04-13,101.42,101.42,2025-04-29
B26DF1D,C2844,2024-10-11,183.14,183.14,2024-11-04
B33A4EF,C2845,2024-10-03,101.95,101.95,2024-10-19
B878D0E,C2845,2024-12-30,153.35,153.35,2025-01-12
B9E1E3B,C2845,2024-12-18,199.32,199.32,2024-12-26
BB699FA,C2845,2024-12-13,185.71,185.71,2025-01-04
BFD5C3F,C2846,2025-04-10,22.2,22.2,2025-04-11
BC0DF7C,C2846,2024-08-20,122.58,122.58,2024-09-17
B58404C,C2846,2024-10-03,78.4,78.4,2024-10-13
B41B6F3,C2846,2024-05-18,126.27,126.27,2024-05-21
B164CAC,C2847,2025-01-08,173.36,173.36,2025-01-14
B3D2DE6,C2847,2025-01-30,89.24,89.24,2025-02-22
B655062,C2847,2024-09-22,138.42,89.61,2024-10-06
B7C266F,C2847,2024-08-21,157.65,157.65,2024-08-23
B1FFEE4,C2848,2024-06-16,23.2,23.2,2024-07-03
BD10A74,C2848,2025-02-13,52.85,52.85,2025-03-11
BCBCE56,C2848,2024-11-22,93.03,93.03,2024-12-12
BD803B3,C2848,2024-08-18,169.37,169.37,2024-09-13
BB54023,C2848,2024-12-21,41.42,41.42,2024-12-23
B252943,C2849,2024-09-26,162.58,101.67,2024-10-16
B6F7FD1,C2849,2025-05-09,50.18,50.18,2025-05-15
B50A2ED,C2849,2025-03-04,138.92,138.92,2025-03-22
B1817E1,C2849,2024-12-11,93.5,93.5,2024-12-28
B9FFFFC,C2849,2024-12-29,35.44,35.44,2025-01-26
BF390F2,C2849,2024-08-27,137.66,137.66,2024-09-07
BA423F3,C2850,2024-12-04,112.28,68.33,2024-12-29
B0C06AF,C2850,2025-05-08,124.44,77.66,2025-05-22
B937ECF,C2850,2024-08-06,126.95,126.95,2024-08-29
B5AB3A0,C2851,2025-02-16,70.66,70.66,2025-03-12
BEE4243,C2851,2025-02-07,82.48,82.48,2025-02-09
BD91C5D,C2851,2024-09-22,79.15,79.15,2024-09-29
BF42368,C2851,2024-07-09,130.92,130.92,2024-07-24
BCC46D3,C2851,2024-10-22,120.75,120.75,2024-11-18
BF2A1E4,C2852,2024-12-23,132.0,132.0,2025-01-05
B9C94E2,C2852,2024-05-15,162.13,162.13,2024-05-16
B51CEAA,C2852,2024-07-14,23.8,23.8,2024-07-27
B15D058,C2853,2024-08-05,135.29,135.29,2024-08-21
BDE6892,C2853,2024-09-17,33.07,33.07,2024-09-26
B1ACE96,C2853,2025-01-23,75.49,68.2,2025-02-05
B7C4792,C2854,2025-03-16,37.28,37.28,2025-03-30
BA17591,C2854,2024-09-09,143.27,143.27,2024-09-17
BC3D898,C2854,2024-10-01,49.37,44.43,2024-10-16
BF5B911,C2854,2024-08-18,29.03,29.03,2024-08-28
BB01EF2,C2854,2025-02-13,153.27,153.27,2025-02-24
BAB321D,C2854,2024-09-18,119.79,119.79,2024-10-09
B9A0C9C,C2855,2024-06-15,65.89,65.89,2024-06-30
B4C4788,C2855,2024-07-03,148.1,148.1,2024-07-25
BA7CF3C,C2855,2024-10-03,78.01,78.01,2024-10-12
B05D5F2,C2856,2024-05-23,26.03,13.99,2024-05-25
B5ACDB0,C2856,2024-08-10,154.35,154.35,2024-08-23
B5554DE,C2856,2025-04-01,36.63,36.63,2025-04-18
BA70028,C2857,2024-05-27,52.05,52.05,2024-06-05
B311DED,C2857,2024-11-03,129.94,129.94,2024-11-17
B9C7170,C2857,2025-04-29,95.48,95.48,2025-05-02
B25941D,C2857,2024-05-18,129.8,129.8,2024-06-13
BD848D7,C2857,2024-10-17,82.32,82.32,2024-10-23
BD502EE,C2857,2025-04-30,52.61,52.61,2025-05-19
B40A3EF,C2858,2025-01-30,34.9,30.98,2025-02-11
BA28155,C2858,2024-09-15,61.83,61.83,2024-10-04
B1EDFC8,C2858,2025-01-19,170.31,170.31,2025-02-02
B45B1F6,C2859,2024-12-25,145.52,145.52,2025-01-11
BA0049D,C2859,2024-08-10,78.93,78.93,2024-08-31
B42BA5B,C2859,2024-05-09,49.78,49.78,2024-05-16
B26934E,C2859,2024-12-31,131.06,131.06,2025-01-23
B611492,C2859,2025-04-06,86.73,86.73,2025-04-14
B99659C,C2859,2024-06-08,66.09,66.09,2024-06-10
BA1A9FE,C2860,2024-11-20,114.07,63.23,2024-12-10
BA9F026,C2860,2024-08-26,174.38,174.38,2024-09-14
BCFBB63,C2860,2024-07-21,69.76,65.19,2024-08-17
B9EE905,C2860,2025-01-15,195.33,195.33,2025-02-01
B2870EE,C2861,2024-08-30,196.88,196.88,2024-09-06
B3048A6,C2861,2024-08-18,48.28,48.28,2024-09-02
B26779E,C2861,2025-03-25,85.09,85.09,2025-03-31
BE1663A,C2861,2024-07-09,129.76,129.76,2024-07-23
BF685A5,C2861,2024-12-29,77.53,77.53,2025-01-08
BB4A546,C2862,2024-08-25,142.66,142.66,2024-08-29
B454885,C2862,2025-03-07,70.18,70.18,2025-03-11
B329B58,C2862,2025-02-22,37.28,37.28,2025-03-05
B62065C,C2862,2025-01-07,163.58,163.58,2025-01-25
B817B04,C2863,2025-02-01,78.66,78.66,2025-02-18
BCE682F,C2863,2025-05-01,21.17,21.17,2025-05-08
B88C1DF,C2863,2024-07-07,87.28,71.5,2024-08-03
B492C11,C2863,2024-06-11,144.34,144.34,2024-07-04
B6B54F8,C2863,2024-10-01,114.18,114.18,2024-10-10
BF497BB,C2863,2024-08-06,160.75,160.75,2024-09-03
BE14B91,C2864,2025-04-25,27.5,27.5,2025-05-12
B8A6A0F,C2864,2025-04-28,48.66,48.66,2025-05-09
BC62B38,C2864,2025-01-28,152.24,152.24,2025-02-20
B179BF2,C2864,2024-08-12,52.35,52.35,2024-09-04
BB8E04D,C2864,2024-07-22,154.85,107.23,2024-08-15
BDA2607,C2865,2024-12-02,133.41,133.41,2024-12-18
B84E86D,C2865,2024-09-09,191.31,191.31,2024-09-21
B471627,C2865,2025-04-05,23.5,15.47,2025-04-09
B7F614F,C2865,2024-08-12,168.76,95.29,2024-08-18
BC82B34,C2866,2024-07-05,194.95,194.95,2024-07-16
B7BC841,C2866,2025-02-28,172.85,115.21,2025-03-27
BE03110,C2866,2024-10-26,44.42,44.42,2024-11-18
BA08D08,C2867,2025-01-30,197.88,197.88,2025-02-08
B97ADCC,C2867,2025-02-15,158.06,158.06,2025-03-14
BF036A9,C2867,2024-09-28,71.41,71.41,2024-10-13
B33CE48,C2868,2025-04-15,156.28,156.28,2025-05-02
B55386A,C2868,2024-11-30,111.68,111.68,2024-12-06
BF411B6,C2868,2024-10-22,152.5,144.0,2024-11-09
B5F7897,C2868,2024-09-30,125.81,125.81,2024-10-16
BE17390,C2868,2024-09-11,25.58,25.58,2024-10-08
B4FCBEC,C2869,2024-12-13,64.67,64.67,2025-01-11
BB61072,C2869,2024-06-07,125.0,125.0,2024-06-09
B9602F9,C2869,2024-12-07,163.66,163.66,2024-12-27
BE2F769,C2869,2025-01-15,160.91,160.91,2025-02-05
BDADD28,C2869,2025-03-06,176.4,176.4,2025-04-01
B22A8E9,C2870,2024-09-29,101.52,101.52,2024-10-26
BB26BD8,C2870,2024-11-30,55.15,55.15,2024-12-25
B1D099B,C2870,2025-04-18,156.74,156.74,2025-04-27
B1E5CC8,C2870,2024-11-13,79.79,79.79,2024-11-23
BC14FF8,C2870,2024-10-27,186.82,186.82,2024-11-01
BB2F315,C2871,2024-08-22,22.16,22.16,2024-09-12
B370514,C2871,2024-08-02,56.99,56.99,2024-08-15
BE307A7,C2871,2025-03-29,169.6,169.6,2025-04-23
B45052D,C2871,2024-10-15,196.86,196.86,2024-11-05
B4E1E38,C2872,2024-05-28,41.96,41.96,2024-06-11
B09F9BA,C2872,2024-05-31,33.53,33.53,2024-06-30
B2F7449,C2872,2025-01-08,87.69,87.69,2025-01-21
B42DB5F,C2872,2025-02-09,122.65,122.65,2025-02-15
B8D3546,C2872,2024-06-09,128.94,128.94,2024-06-11
BFB2D11,C2872,2024-06-18,26.65,26.65,2024-07-15
BC591B9,C2873,2024-07-28,113.37,113.37,2024-08-01
BFA7170,C2873,2025-03-21,32.71,24.92,2025-04-13
