usage_id,customer_id,call_minutes,data_usage_gb,sms_count,usage_date
U7883FA,C2239,265.18,55.54,123,2025-02-25
U1B7369,C2240,291.96,69.43,196,2024-12-09
UDAF28D,C2240,313.27,69.28,192,2024-10-25
U319A8C,C2240,480.97,57.26,118,2024-09-16
UBEECD1,C2240,295.9,54.38,294,2025-04-12
U7C195C,C2240,34.47,46.81,256,2024-07-08
UA34B80,C2241,445.26,19.13,82,2025-03-30
U50F637,C2241,386.19,41.77,181,2024-09-24
UC67A62,C2241,70.74,51.59,32,2024-06-23
U223571,C2242,348.95,22.57,269,2024-05-16
U0D65B9,C2242,202.32,36.42,45,2025-04-06
UA6A174,C2242,232.81,58.88,160,2024-08-18
U2E909F,C2242,152.24,62.03,9,2024-05-24
U491598,C2242,247.43,58.44,185,2025-04-04
UF6C927,C2242,466.66,31.94,218,2024-08-07
U3699C6,C2243,154.44,39.46,293,2025-04-06
U48517F,C2243,36.13,57.26,44,2025-01-14
U7093BB,C2243,407.15,50.59,286,2024-05-15
U924201,C2244,292.42,53.92,235,2024-10-20
U81E72D,C2244,466.78,46.49,46,2025-04-18
UB9474A,C2244,132.48,15.38,60,2025-04-29
U26DC63,C2244,486.48,4.88,166,2025-05-08
U483C13,C2244,294.65,23.84,192,2024-11-28
U80333D,C2245,62.23,65.14,242,2024-07-15
UEB8AC4,C2245,293.73,36.76,289,2024-11-21
U08489B,C2245,107.39,41.04,70,2024-06-09
U7325A9,C2245,201.77,21.7,47,2025-02-24
U6FC67D,C2245,120.75,20.16,191,2024-07-09
U2E4A5C,C2245,477.68,47.37,181,2024-10-20
U4ECD98,C2246,319.38,50.74,15,2024-11-27
U9A73F8,C2246,181.29,23.59,118,2024-07-01
U2F73A8,C2246,23.58,11.16,55,2024-12-06
UE3F869,C2246,149.74,73.57,123,2024-12-16
U22C288,C2246,411.74,55.24,214,2024-09-02
U3C8948,C2247,181.05,44.89,300,2024-08-26
U538991,C2247,388.87,73.88,130,2025-01-11
U8EDDDB,C2247,21.98,32.11,133,2024-06-21
UCF6168,C2247,32.06,46.5,46,2024-11-05
U8F88CE,C2247,222.27,39.25,285,2024-06-08
UC3FB22,C2247,322.91,17.37,194,2024-12-11
UEE4BFD,C2248,69.98,2.34,276,2024-09-18
U96DADB,C2248,175.08,49.34,243,2025-03-28
UFBC294,C2248,73.47,10.03,169,2024-08-15
U078303,C2248,191.76,26.03,88,2024-10-10
UA0F523,C2249,298.35,60.89,208,2024-08-25
U618798,C2249,352.37,17.5,14,2025-02-28
UEFA2B1,C2249,272.52,61.47,236,2024-08-03
U868962,C2250,358.06,1.89,246,2024-12-29
U7EA4B3,C2250,220.72,10.47,65,2024-08-16
U099BB6,C2250,493.89,25.04,38,2024-08-13
UD68822,C2250,173.04,43.62,69,2024-12-11
U3D6021,C2251,401.03,12.78,291,2024-09-20
U86ED3A,C2251,315.05,45.73,292,2025-02-06
U9E1961,C2251,348.84,22.61,28,2024-07-14
U97C573,C2252,359.5,49.64,266,2024-07-08
U1AB951,C2252,293.0,14.35,217,2025-02-21
UC1CB0B,C2252,99.0,73.24,294,2024-05-12
U6E92D7,C2253,380.17,56.57,195,2025-04-17
U3ABC27,C2253,230.42,4.97,212,2024-11-07
U575ED6,C2253,190.21,79.47,19,2025-02-14
UEB8AF2,C2253,25.26,13.61,91,2025-01-13
UAE37A8,C2254,380.2,72.86,251,2025-03-12
U69ADEC,C2254,22.19,24.23,98,2024-07-27
UDD151F,C2254,179.85,30.31,138,2025-04-14
U5AE998,C2254,67.58,31.41,245,2024-06-21
UADB9BF,C2254,303.55,55.31,251,2024-06-09
UAC290E,C2255,243.03,48.92,214,2025-01-04
U55D7CF,C2255,366.09,61.46,63,2024-10-02
U142726,C2255,464.03,28.98,22,2024-09-06
U2C0026,C2255,297.13,42.59,192,2024-12-08
U21A8AB,C2255,352.31,19.95,145,2025-05-01
U8E16FE,C2255,251.08,37.68,53,2025-05-02
U12C230,C2256,427.8,60.54,219,2025-04-15
UDB031D,C2256,438.68,50.23,111,2025-03-22
UBE87E5,C2256,158.23,24.15,62,2024-12-08
U671A8A,C2256,310.06,7.48,283,2024-05-29
U7C67A9,C2256,23.84,14.67,33,2024-06-16
U776A6D,C2257,108.48,46.23,74,2024-10-21
U84457F,C2257,386.1,71.69,132,2024-09-20
U7E2541,C2257,255.49,5.93,184,2024-12-17
UB60A87,C2257,304.79,13.69,177,2025-04-10
U3A26C9,C2257,198.59,11.36,233,2024-11-20
UF4521D,C2258,306.27,60.03,281,2024-08-17
U056ABD,C2258,19.04,30.08,18,2024-08-07
U35204C,C2258,330.47,45.87,198,2024-11-10
U8A66B6,C2259,12.08,19.26,105,2025-04-03
U2FA38A,C2259,446.27,42.44,269,2024-11-06
U0E40CF,C2259,14.52,45.25,235,2024-05-13
U9DCEAE,C2259,464.91,62.07,101,2025-03-20
U9EC5BE,C2259,269.46,79.27,247,2024-10-22
UB086EC,C2259,259.15,49.51,40,2024-07-17
U09B14D,C2260,83.93,75.32,173,2025-03-04
U407E46,C2260,484.92,44.9,275,2024-07-02
UAC735D,C2260,61.94,71.46,49,2025-05-06
UE9BC74,C2260,103.28,47.88,86,2024-08-07
U9106AF,C2260,257.87,8.29,12,2024-05-23
UAEAD63,C2260,21.52,17.21,296,2025-01-22
UB8735C,C2261,429.37,66.85,137,2024-07-28
UB2825A,C2261,118.32,17.01,181,2024-06-20
UDF4244,C2261,394.52,55.75,32,2024-07-24
UB90DB0,C2261,209.72,42.63,258,2025-02-07
U39DEEE,C2261,379.72,14.68,226,2024-08-09
U641817,C2261,342.62,57.95,20,2024-07-28
U3B9281,C2262,237.13,21.6,279,2024-05-27
UC59B9E,C2262,407.04,9.7,273,2024-12-03
UAA1BD1,C2262,16.79,44.91,209,2024-12-12
UB5E750,C2262,223.88,54.95,4,2024-06-14
U0E7C97,C2262,364.81,43.88,281,2025-02-23
UBDAF92,C2263,360.73,12.85,57,2025-01-18
U0D4B33,C2263,156.79,38.93,136,2025-03-28
U6DAC4C,C2263,126.45,54.33,16,2024-06-08
UA25240,C2264,394.1,7.67,145,2024-06-05
UD7DD65,C2264,24.28,55.03,103,2025-01-19
U9D2EDA,C2264,106.46,27.54,217,2025-03-28
U8C8FAE,C2265,39.72,69.94,20,2025-05-04
U849170,C2265,170.88,16.69,219,2024-06-27
U9AFE82,C2265,439.05,58.56,228,2024-11-21
UD4D653,C2266,280.84,47.01,210,2025-03-22
U71BAC4,C2266,272.55,16.33,56,2024-12-13
U3F803C,C2266,227.8,34.07,207,2024-11-13
U165D3D,C2267,309.58,20.67,74,2024-08-13
U37B06C,C2267,446.34,72.91,157,2024-09-03
U095211,C2267,191.63,37.85,190,2025-02-17
U92619F,C2268,312.83,33.63,84,2024-11-04
UA9F91A,C2268,204.1,74.08,29,2024-06-02
U5F2A52,C2268,357.3,48.5,287,2024-05-22
U02947E,C2268,412.57,2.01,60,2025-02-01
U4633C1,C2268,230.34,50.51,284,2025-04-15
UA08C17,C2268,272.81,58.4,111,2024-10-16
U4FB013,C2269,126.22,27.65,13,2024-08-31
U138F50,C2269,478.69,35.8,201,2024-09-28
U2C4FEF,C2269,29.14,14.79,265,2024-12-19
U468156,C2270,170.57,17.08,143,2024-07-26
U3B6242,C2270,342.46,62.33,41,2024-08-18
UD86931,C2270,13.2,33.87,252,2025-03-17
UA4CEA3,C2270,104.78,6.41,239,2025-02-24
UB13C34,C2270,131.33,36.11,76,2024-05-09
UB5D502,C2271,350.92,5.12,61,2024-05-29
U479E0C,C2271,358.94,50.04,180,2024-05-28
UDCA3FC,C2271,419.3,46.4,181,2024-12-16
U961D39,C2271,334.63,20.33,55,2024-08-02
U835F62,C2272,14.92,40.18,11,2024-10-21
UAED9B7,C2272,420.56,6.68,102,2025-03-24
U6542B5,C2272,484.61,40.31,42,2024-05-31
U2C12E3,C2272,20.29,27.46,68,2025-04-16
UF78B66,C2273,384.87,76.12,169,2024-12-19
UF807CB,C2273,327.06,63.79,233,2025-03-15
U56A7C1,C2273,482.4,14.21,42,2024-10-12
U2DA068,C2273,429.63,25.8,158,2024-09-17
U112B30,C2273,391.86,72.38,57,2025-04-16
U173EBB,C2273,353.17,77.35,97,2024-08-10
U6A8169,C2274,285.04,64.03,75,2024-10-09
UEF15C0,C2274,152.15,24.2,78,2025-03-03
UD00F22,C2274,79.91,73.56,3,2024-08-13
UC660F5,C2274,430.21,41.01,229,2024-08-11
UF32F59,C2274,196.54,74.98,108,2025-04-19
UF5D15D,C2275,93.71,46.3,209,2024-08-31
UB2D2DF,C2275,360.85,62.66,173,2024-07-06
U4E54B6,C2275,401.7,11.85,273,2024-07-03
U785EAD,C2275,432.46,58.33,175,2024-11-30
UCEB2CB,C2275,471.93,71.26,90,2024-08-01
U2C184E,C2275,174.95,31.58,228,2024-05-30
U90D2D2,C2276,267.43,3.7,105,2025-02-09
U33CB9E,C2276,181.47,67.18,245,2024-06-11
U15E891,C2276,394.42,63.81,257,2025-04-26
U5537B5,C2277,31.22,27.96,47,2025-03-16
U1C22C1,C2277,127.26,74.55,88,2024-12-10
U36FB16,C2277,496.95,14.65,49,2025-01-10
UCB56A1,C2277,96.65,7.14,145,2024-08-15
U9572F6,C2278,64.19,32.49,171,2024-12-30
U453EFC,C2278,463.51,51.62,30,2025-01-31
UD38029,C2278,39.59,33.14,135,2024-09-24
U05264C,C2278,46.49,54.92,218,2024-05-18
U0F0913,C2279,437.78,50.52,32,2024-11-11
U9039A2,C2279,92.74,69.59,70,2024-11-14
U033B05,C2279,184.07,78.62,157,2024-12-07
UD35F4A,C2280,385.98,19.3,235,2024-10-15
UF3EBF9,C2280,407.95,41.44,146,2025-05-08
U6CC0D5,C2280,258.11,72.06,116,2024-05-31
UD6A53B,C2280,383.31,33.0,259,2024-07-19
U3525D9,C2280,17.6,10.71,172,2025-02-11
UED5B42,C2280,489.62,45.22,111,2025-03-29
U973618,C2281,333.8,58.77,287,2024-09-05
U1C6B69,C2281,392.04,17.61,136,2025-04-15
U69C68E,C2281,99.0,66.11,155,2024-11-20
U94AB80,C2281,395.92,25.68,240,2025-02-16
UCD4979,C2281,21.14,48.56,67,2025-01-01
U586FEF,C2282,39.84,21.64,2,2024-10-12
UD96B0A,C2282,178.12,43.14,289,2025-05-06
U6F3B43,C2282,90.34,9.99,12,2024-12-18
UDDDD82,C2283,416.7,58.45,248,2024-06-09
UF2CEF5,C2283,374.55,33.29,55,2024-08-27
UBF7CB0,C2283,354.42,23.24,136,2025-03-13
U003738,C2283,107.8,1.54,31,2025-04-30
UC1D1A5,C2283,48.77,65.28,212,2024-12-07
U37971A,C2284,417.34,24.82,189,2024-08-21
U2357AD,C2284,232.69,25.52,131,2025-03-11
U1B2A34,C2284,354.49,29.31,112,2024-08-19
UA80D8B,C2285,191.38,41.25,239,2024-09-23
UE48AD6,C2285,71.53,64.76,186,2024-08-26
UB91A20,C2285,11.5,65.66,75,2024-05-13
UD39A48,C2285,147.36,8.38,265,2024-07-17
U82910A,C2285,248.47,69.35,166,2024-10-30
UF26CBB,C2286,15.1,66.63,288,2025-05-03
UFBBF5F,C2286,93.07,49.59,99,2025-04-21
U200C5D,C2286,151.8,32.19,230,2025-02-26
U667F33,C2286,88.2,57.7,150,2025-04-27
U0AC83D,C2286,281.31,28.56,189,2024-08-30
UC33750,C2287,232.61,34.8,153,2024-05-19
U35052E,C2287,264.48,30.28,171,2024-10-30
U129437,C2287,333.69,4.31,127,2025-01-06
U029399,C2287,345.17,2.92,236,2024-11-30
U50BB80,C2287,471.41,47.81,193,2024-06-06
U89E3E4,C2288,389.9,70.18,277,2024-05-17
U4DE3D3,C2288,204.32,6.81,259,2024-06-14
UC5FF6A,C2288,77.03,41.2,12,2025-03-09
U900C81,C2288,141.79,33.8,27,2025-01-04
U187025,C2288,288.96,24.83,112,2025-05-07
U198ADE,C2288,401.16,9.65,77,2025-02-19
U66C080,C2289,361.88,61.26,8,2024-07-11
U0E5D33,C2289,61.9,53.21,26,2025-01-12
U6840AB,C2289,373.62,63.83,125,2025-03-14
U99E1D7,C2289,77.96,75.82,126,2024-08-25
U16C0A4,C2290,262.29,47.56,218,2025-01-05
U8E300A,C2290,214.17,32.66,102,2024-06-29
UB91A7D,C2290,483.55,22.43,262,2024-06-04
UBCE163,C2290,71.22,28.76,122,2024-05-30
UE5CE10,C2290,452.13,79.69,44,2024-08-11
UE92913,C2290,99.61,71.69,41,2025-04-17
U65ECD9,C2291,134.51,56.06,205,2024-12-19
U1F18BC,C2291,25.89,25.68,292,2024-11-07
U7F67A0,C2291,37.07,60.83,211,2024-06-03
UEB6E32,C2292,352.45,20.74,194,2024-05-14
U415DF3,C2292,378.9,21.2,70,2025-01-19
U88062F,C2292,327.69,57.39,7,2025-02-16
U446FAA,C2292,211.03,1.63,22,2025-03-15
U7EC25B,C2292,476.13,17.1,19,2025-02-13
U79F73B,C2293,93.83,62.07,45,2025-04-06
U7D17C1,C2293,434.05,7.96,284,2025-02-26
UF56C9F,C2293,235.93,3.13,10,2024-11-06
UAE4A9F,C2293,341.48,24.79,219,2024-09-25
U563F83,C2294,382.38,78.3,205,2025-03-14
UF87615,C2294,122.14,46.36,296,2024-10-01
UBE329F,C2294,84.25,41.63,19,2025-01-10
U63AA4D,C2294,498.43,76.03,131,2024-10-14
U260BDD,C2294,371.64,49.48,248,2025-04-14
U168BA5,C2295,351.25,73.26,173,2024-07-22
UF4FFDC,C2295,320.69,76.5,112,2025-04-14
UE3B1FF,C2295,169.77,5.42,137,2024-07-26
UFA53E0,C2296,221.29,8.81,81,2024-08-10
U0AB478,C2296,453.77,35.76,182,2025-01-25
UA8B36D,C2296,28.71,0.63,289,2024-12-09
U339DAC,C2297,60.28,15.57,12,2025-05-06
UA2500E,C2297,344.45,1.68,166,2024-11-15
U15FD3B,C2297,460.48,56.73,247,2024-06-13
UC120ED,C2297,359.4,79.56,257,2024-12-07
UF689A0,C2298,389.48,65.17,275,2024-05-27
U2ACAD4,C2298,357.48,4.87,119,2024-06-17
UA60475,C2298,466.92,70.4,120,2024-09-30
UACD16D,C2299,185.24,51.46,261,2024-12-03
U8B33F3,C2299,61.52,17.58,0,2025-03-21
U2D7A49,C2299,348.2,67.26,45,2024-07-01
UF64963,C2299,235.1,49.06,145,2024-06-02
U79866D,C2299,148.83,26.19,236,2024-06-24
U7EA5AD,C2299,44.29,5.7,130,2025-03-17
U65AE8B,C2300,40.01,68.87,13,2025-04-04
U53F1D2,C2300,223.56,71.96,290,2024-12-18
U33ABEC,C2300,58.24,56.94,170,2025-04-11
U8827C2,C2301,213.73,6.6,212,2024-11-13
U163039,C2301,254.68,37.76,202,2025-02-09
U387EB2,C2301,437.01,30.52,3,2024-08-16
U99DC6F,C2301,100.71,56.72,62,2024-11-27
U75C3FE,C2302,242.68,8.85,246,2025-02-20
U133066,C2302,128.89,62.73,203,2024-07-17
UA1A681,C2302,274.09,26.5,253,2025-04-19
UD1C8B4,C2302,271.84,69.45,30,2025-03-11
U74A334,C2303,370.35,40.45,148,2025-02-15
UB4F608,C2303,40.72,65.26,282,2024-05-19
UFECE03,C2303,403.07,63.92,37,2024-07-05
UAF6F77,C2303,499.3,76.89,182,2025-04-23
U2475BA,C2303,192.04,53.17,212,2025-04-13
UCD45CD,C2304,195.61,39.02,224,2025-02-02
U4682FC,C2304,309.04,75.42,164,2024-05-16
U959684,C2304,451.1,24.41,62,2025-05-05
UDD51DB,C2304,456.09,34.16,194,2024-11-25
U273AFA,C2304,302.12,7.95,183,2024-08-13
UE285EF,C2304,111.62,2.15,162,2025-04-23
U3A55FE,C2305,386.02,11.54,210,2024-05-19
UD6FA03,C2305,334.24,47.08,220,2024-11-09
UC77C88,C2305,289.38,71.96,210,2025-01-13
UF88151,C2305,262.99,49.43,292,2025-03-16
UDC7C7C,C2306,34.92,37.66,89,2024-11-14
U92E4EF,C2306,256.56,74.24,204,2025-02-09
UEC5B61,C2306,412.66,1.44,58,2025-02-18
U795F8D,C2307,253.08,69.3,217,2024-08-27
UBBE79B,C2307,142.72,3.81,289,2025-02-06
UE7A6CB,C2307,482.51,65.77,21,2024-08-01
UD2848A,C2307,113.3,19.18,48,2025-03-05
UAF15CD,C2308,126.81,70.11,37,2025-02-19
UCC5A61,C2308,191.11,39.03,246,2024-06-12
UA568E7,C2308,36.59,43.32,6,2024-12-11
UFBC7C9,C2309,258.8,49.19,10,2024-06-05
U7CA479,C2309,256.96,60.14,177,2024-11-12
UA2D9E1,C2309,194.74,54.87,148,2024-09-27
U71DD24,C2309,460.96,73.7,12,2024-11-02
U70ABCB,C2309,68.46,16.14,22,2025-03-07
U4F8D96,C2309,84.01,66.0,65,2024-09-18
UEDD65C,C2310,289.34,51.3,177,2024-07-31
U5B5C9C,C2310,142.95,20.1,230,2024-05-24
U7163C5,C2310,50.1,68.52,286,2025-03-25
U00A31B,C2310,137.61,72.65,248,2025-03-23
U67C24E,C2311,316.97,44.39,66,2024-12-07
U4AB328,C2311,400.25,47.87,160,2024-12-25
U23AA1C,C2311,492.7,66.57,245,2024-12-05
U2189D1,C2311,123.76,29.9,43,2024-07-27
U04DB72,C2312,331.89,23.37,290,2025-04-23
UC60DDC,C2312,196.23,53.94,221,2025-01-01
UB3C127,C2312,40.35,56.49,222,2025-03-10
U0DB2EB,C2312,210.94,39.05,75,2024-12-28
U149325,C2312,143.49,23.5,207,2024-06-14
U3DF1A3,C2313,138.61,26.49,233,2025-04-09
U50D0DD,C2313,177.06,55.04,250,2025-04-29
U781BAD,C2313,302.09,66.98,12,2024-11-06
UFCA3C1,C2313,163.71,41.0,75,2025-02-09
UF944E3,C2314,324.25,37.96,121,2025-01-06
U8F4DC3,C2314,208.49,35.01,118,2024-09-24
U3CF8E9,C2314,485.49,72.13,36,2024-08-07
U7D39AB,C2314,225.12,71.79,266,2024-11-07
U633899,C2314,319.47,65.61,46,2024-11-18
U81947D,C2314,377.08,49.38,90,2024-10-06
U1C7264,C2315,281.44,19.86,119,2024-07-24
U675806,C2315,98.04,26.92,192,2024-06-04
UB5DABB,C2315,413.83,18.76,134,2025-01-31
UFBFBF5,C2315,165.94,6.51,39,2024-08-23
U6A03C2,C2315,351.17,78.56,196,2024-07-10
UC326C1,C2315,179.48,25.43,48,2024-12-01
UFA3B5C,C2316,262.44,74.64,87,2025-03-30
UDBD2B4,C2316,90.77,12.71,100,2025-02-05
U08161A,C2316,195.68,27.48,280,2024-11-03
U03ED23,C2316,122.43,22.32,197,2024-09-22
U10DA78,C2317,172.43,78.65,154,2024-11-30
U4715E5,C2317,277.95,11.76,162,2024-10-03
UAD3D8D,C2317,81.29,65.57,238,2024-09-28
UEF9C0E,C2318,371.21,64.26,256,2024-12-05
UEC956E,C2318,193.33,28.69,205,2024-08-02
U955746,C2318,292.64,70.19,152,2024-05-15
U744619,C2319,443.11,42.52,70,2024-12-14
UDB91C6,C2319,301.67,6.92,239,2024-07-09
UCD3904,C2319,271.53,71.94,254,2024-07-18
U9F1D3E,C2319,446.02,33.84,185,2024-10-18
U6F000E,C2319,134.54,56.44,4,2024-06-04
U71F91F,C2319,492.72,76.06,218,2025-01-24
U925491,C2320,460.13,35.57,13,2024-07-08
U9124FD,C2320,491.42,78.44,211,2024-06-22
U2C7404,C2320,163.74,12.21,4,2024-08-07
U0B3868,C2321,216.38,29.2,201,2024-07-21
U3E9345,C2321,305.49,19.56,158,2025-02-15
U69F4C4,C2321,326.33,15.0,169,2025-02-13
U48E14F,C2322,197.13,21.97,51,2025-03-13
UF550FB,C2322,362.11,10.82,271,2025-04-08
U66054B,C2322,165.33,61.4,128,2025-03-29
UE91234,C2322,410.93,21.25,18,2024-08-31
U5CD570,C2322,56.39,73.52,294,2024-06-14
U3E49DA,C2323,97.55,70.76,236,2025-05-01
U3D1C60,C2323,457.69,32.26,76,2024-05-20
U75AAF6,C2323,169.76,64.45,54,2025-03-17
U854CFE,C2323,183.63,7.75,134,2024-07-06
U406E45,C2323,327.05,2.33,14,2024-08-14
U733FDE,C2324,167.03,7.61,18,2025-03-29
U0C80CB,C2324,93.63,48.97,151,2024-12-13
UC132B8,C2324,229.85,23.86,246,2025-02-05
U73F51F,C2324,223.75,7.48,55,2025-01-19
U63083D,C2324,477.14,27.92,164,2024-09-09
UB42A10,C2325,324.73,40.85,143,2024-10-01
UA5EC8B,C2325,489.41,66.08,52,2024-10-07
UD4AF25,C2325,241.92,40.93,242,2025-02-17
U5E8A66,C2326,80.52,9.37,77,2024-09-16
UC8915F,C2326,249.68,63.21,43,2024-06-05
U1B8BAC,C2326,306.4,43.41,249,2024-10-03
UB6C678,C2327,408.19,19.1,28,2024-05-24
U7AAE4A,C2327,217.48,27.97,230,2024-11-16
UE57FB2,C2327,387.81,6.02,182,2025-01-17
UF152A5,C2327,177.99,56.67,2,2024-08-07
U7B58A7,C2328,456.67,73.66,227,2024-07-17
U313AF5,C2328,314.0,8.39,250,2024-10-12
UE20055,C2328,233.92,53.48,17,2024-06-13
UFD4998,C2328,52.81,14.19,23,2024-07-15
U2967DD,C2329,391.74,65.75,175,2024-06-15
U5A20B7,C2329,348.57,36.5,138,2024-07-20
UB7EF43,C2329,277.57,57.06,281,2025-01-09
UEAFB06,C2329,131.1,56.5,58,2024-11-15
UE02166,C2329,54.99,41.1,221,2024-10-09
U9EED99,C2330,187.62,3.18,70,2024-10-23
U09944E,C2330,342.0,51.57,130,2024-10-26
U812F0C,C2330,20.27,70.58,12,2024-10-27
UAB099F,C2330,319.84,32.01,106,2025-03-29
UF9CDC4,C2331,440.14,1.36,261,2024-08-20
UD25949,C2331,279.26,27.28,5,2025-03-27
UDE9A12,C2331,403.6,6.0,255,2024-06-27
U37E055,C2331,345.12,40.17,166,2024-07-23
U6981C5,C2332,384.95,34.74,126,2024-12-19
UEC1547,C2332,453.68,33.33,78,2024-05-22
U131952,C2332,305.61,72.17,82,2025-03-26
U99D9F3,C2333,15.96,19.92,200,2024-08-30
U2D5FE2,C2333,166.71,15.65,66,2025-01-28
U050DBE,C2333,105.93,44.98,265,2024-08-29
UE66A86,C2333,349.11,12.73,31,2024-06-21
UED14A6,C2333,290.13,7.92,139,2024-06-28
U7928F4,C2334,145.31,34.79,80,2025-04-30
U8630D7,C2334,489.55,4.01,95,2025-02-02
U4E7F06,C2334,160.78,79.78,255,2024-07-22
U461801,C2334,321.3,47.02,95,2025-01-20
U100957,C2334,229.49,61.55,124,2025-03-08
UB85EB8,C2335,414.68,7.49,260,2025-03-26
UEA3638,C2335,26.45,79.62,81,2025-02-22
U9F1899,C2335,335.41,18.15,277,2024-05-17
U663FB3,C2335,27.68,22.36,270,2025-01-23
U58C8F9,C2336,385.33,51.79,88,2024-10-29
U0572C0,C2336,307.98,19.0,69,2024-12-03
UC0EEA5,C2336,497.15,52.88,171,2025-01-19
U7BAEF7,C2336,440.04,10.23,162,2025-03-01
U9CE78B,C2336,441.33,34.44,233,2025-05-04
U74A52E,C2337,372.72,35.39,37,2024-09-19
U35D224,C2337,33.76,79.32,224,2024-07-21
U0EC61F,C2337,239.23,58.59,248,2025-04-15
U196D34,C2337,366.82,50.6,250,2024-06-07
UF77F23,C2338,84.35,33.86,188,2025-02-18
U8F7DA6,C2338,335.03,60.24,18,2024-12-02
U44E0DF,C2338,181.25,70.96,46,2024-09-12
U32AFF8,C2338,56.6,11.37,5,2024-08-01
U938216,C2339,260.42,70.0,111,2024-11-30
U84F848,C2339,204.22,41.95,86,2025-01-08
U3ABE9B,C2339,171.32,5.67,24,2024-09-22
U49F684,C2339,322.59,22.73,180,2024-09-16
UF7D535,C2339,331.39,77.46,75,2024-10-17
U48CF6A,C2340,443.17,73.12,222,2025-01-29
U5B94F6,C2340,288.13,73.03,120,2024-05-20
UA26F12,C2340,481.19,79.36,97,2025-03-19
U2350C6,C2340,97.42,10.97,82,2024-12-21
U55CAB2,C2340,279.9,35.91,87,2025-03-04
U22BF10,C2340,415.72,74.38,4,2024-12-27
UE190BD,C2341,339.59,17.2,64,2025-03-13
U77A505,C2341,393.4,24.43,280,2025-03-07
U4899FB,C2341,151.39,51.58,6,2025-02-07
U179F90,C2341,143.97,17.73,147,2024-10-04
U62EF04,C2342,202.68,74.44,86,2025-02-06
U1C99A5,C2342,255.0,58.15,68,2024-08-23
U13802C,C2342,255.13,39.73,247,2024-10-20
U970308,C2342,96.33,61.97,101,2025-02-10
U34987C,C2342,138.57,36.13,10,2025-02-16
UE30EBC,C2343,433.1,42.82,134,2024-09-18
U475ECA,C2343,150.55,76.28,250,2024-09-02
UCB076E,C2343,497.43,72.82,74,2024-12-31
UE0FA8E,C2343,322.62,65.55,172,2024-10-06
U0AA8DC,C2343,342.53,45.92,157,2025-04-10
U2E1765,C2344,283.85,59.9,254,2024-07-15
U1315AA,C2344,181.18,31.28,188,2024-11-11
UBDD0CF,C2344,301.73,39.64,295,2024-07-31
U5FDD4F,C2344,132.63,8.96,121,2024-06-12
U91AFBF,C2344,468.75,0.75,224,2024-11-22
U71B6FD,C2345,36.01,12.17,171,2024-11-06
U749298,C2345,386.14,52.01,201,2024-07-15
U21B37C,C2345,286.24,61.3,258,2025-03-08
UCEBD34,C2346,339.02,21.48,141,2024-06-15
UD7128B,C2346,419.54,70.16,147,2025-03-06
U729691,C2346,294.48,67.59,204,2024-07-11
UDFAFA0,C2346,442.37,30.98,170,2024-07-26
UF0BCA5,C2347,352.03,1.39,14,2025-02-13
UECAA60,C2347,252.09,51.94,143,2024-07-22
U55BDC4,C2347,401.51,25.35,121,2024-11-17
U3F2DC7,C2347,367.83,46.75,57,2024-05-18
U3E2718,C2347,427.54,11.69,115,2025-01-06
U60B8A0,C2347,153.36,41.98,170,2024-11-02
U3E9BFD,C2348,404.6,61.55,158,2024-09-05
U491A19,C2348,495.36,24.23,285,2024-08-16
UD89C3A,C2348,151.57,24.21,223,2025-03-22
U81F4FE,C2348,166.96,22.54,163,2024-10-24
U3FBB47,C2348,119.22,74.79,188,2025-04-08
UF99B46,C2348,240.93,65.03,139,2024-10-18
UEB1A93,C2349,50.35,41.22,157,2025-02-04
UDC389C,C2349,143.02,10.22,6,2024-07-17
U5C4D87,C2349,94.83,12.98,168,2024-10-02
U11FB67,C2349,42.95,43.8,190,2025-02-13
U81D6FA,C2349,334.48,45.19,224,2024-12-15
U9D71BB,C2350,262.3,6.44,161,2024-09-23
U612F9A,C2350,182.29,66.43,267,2024-06-24
UB3891D,C2350,307.65,25.15,31,2025-02-22
U8BAC37,C2350,424.44,35.58,288,2025-03-25
U3BBB95,C2350,67.57,30.01,142,2025-03-09
UE33583,C2350,281.67,75.38,30,2024-09-22
U9B2734,C2351,367.88,53.91,218,2024-08-23
U328710,C2351,469.29,77.15,22,2025-01-23
U05ECDA,C2351,267.3,1.55,79,2024-09-28
U34A88A,C2351,194.67,40.08,263,2025-05-01
UCFB9D7,C2351,80.6,20.77,7,2025-04-17
UF3AB08,C2352,162.0,62.3,255,2024-12-02
UA058B7,C2352,141.83,48.36,258,2024-06-09
U6BDF92,C2352,154.86,26.02,84,2024-08-10
U7BC9E8,C2352,257.06,5.56,172,2024-10-31
U8B1180,C2353,164.97,15.26,152,2025-01-19
UB2563A,C2353,310.96,19.11,250,2024-07-29
UA7AAD6,C2353,78.44,48.3,69,2024-08-17
U0257BB,C2354,143.51,3.21,207,2024-08-15
U49666E,C2354,38.13,11.57,212,2024-12-12
U6F6AE9,C2354,430.19,60.01,253,2024-09-19
U51E272,C2355,315.79,51.35,245,2024-10-20
U6AFC5B,C2355,348.55,15.05,292,2024-08-01
U83FD1D,C2355,470.56,24.83,265,2024-12-09
U84FA95,C2355,455.05,40.95,174,2025-01-19
UA8A6AC,C2355,234.14,77.04,189,2024-09-26
U788828,C2356,332.53,68.41,164,2024-10-10
